textID,selected_text,sentiment,positive,negative,neutral
0c3c3b4831,finished baking cinnamon rolls soooo yummy,positive,1,0,0
31f8b8db41,ice cream,neutral,0,0,1
f2f3844b9e,dont know made lose,neutral,0,0,1
2ed974138e,happy stars wars daymes jaja binks ha crappy day outside though ah well makes bit motivation revise,neutral,0,0,1
c668b1eefc,1 week palm pre comes centro dies temp phone contacts arent transfered yet sadpanda fb,neutral,0,0,1
6dee75f6ce,im msn,neutral,0,0,1
be43518883,win,positive,1,0,0
7f366f2041,philosophical mood tonight wandering round dark,neutral,0,0,1
38eb9cc5d8,theres thing,neutral,0,0,1
e7702ae8f2,awesomeness,positive,1,0,0
7f8cc57c81,nice,positive,1,0,0
27dcf16c2e,today last official day uni balancing uni work music til october atleast,neutral,0,0,1
04f7a0b0f0,overthought,negative,0,1,0
87e339a004,fun,positive,1,0,0
018b4fb3d3,happy,positive,1,0,0
f836e39294,hard,negative,0,1,0
3737e67016,braid free miss thee blond come,neutral,0,0,1
3fd07a6b6d,almost 100 cases swine australia hope may still decides come visits,neutral,0,0,1
9c4ba03196,chica two days want us elle,neutral,0,0,1
c47421facf,rap battling second sat moviesss haha swim lake sex matthew ghosts girlfriends past,neutral,0,0,1
244536cb9c,loveees,positive,1,0,0
8c04e901c5,im listening,neutral,0,0,1
456c4304cd,first weekend home,neutral,0,0,1
7192a0c3d3,jungle book mary poppins bugs life depending want cartoon live action cgi,neutral,0,0,1
b0936463a3,good,positive,1,0,0
f4ba171fda,love,positive,1,0,0
fdc3815cee,thats baby,neutral,0,0,1
bba7fc173b,missing,negative,0,1,0
7b2d60b7b2,ugh going skool,neutral,0,0,1
05aa067b65,bluedart takes shipment way figuring deliver bring back databases anyone,neutral,0,0,1
ea45ac5a83,lol biking manly,neutral,0,0,1
0b2bf0b98e,good,positive,1,0,0
712d8f85a7,sorry,negative,0,1,0
24a2b53c29,z really dont want,negative,0,1,0
3ff86e491c,microsoft announced windows 7 release candidate download available tomorrow,neutral,0,0,1
3b4ce30ad8,never makes cry everytime lol,neutral,0,0,1
c55679a624,black russians makes think white russian movie quotation rug really tied room together,neutral,0,0,1
4e4026e9ee,fun,positive,1,0,0
dbe1ee4b3a,hit christian head metal bat haha socked eye haha miss reckless little kid,negative,0,1,0
c0193894ca,shame,negative,0,1,0
fa50f5a64c,maxim magazines hot 100 2009,neutral,0,0,1
7b5a4abe65,guess wasnt meant change,neutral,0,0,1
3e4ed9397f,terrible,negative,0,1,0
0a8790162f,place called 0ut take somebody,negative,0,1,0
b9644304b3,dinner crown south moreton david stroppy teenager,neutral,0,0,1
303ccaa660,get text,neutral,0,0,1
4d63c513a0,good,positive,1,0,0
19b9fd9cd3,time add rfided object send messages twitter everytime use 2 coffee cups armani code pantone 109 mug,neutral,0,0,1
c13f86cebb,xo,neutral,0,0,1
0d1d61f8ea,oh plzzzzz,negative,0,1,0
184fc65131,emma going 2 see diversity today x,neutral,0,0,1
be1530df55,learnt something new today,neutral,0,0,1
734dfd272c,sad,negative,0,1,0
6749fedff0,said getting mcflys live album 2morrow whats called,neutral,0,0,1
8e7c69d8da,saw best 1980s back combed poofy bangs morning 30yo 8 high time turned around gone picture,neutral,0,0,1
399d9ef688,need one,positive,1,0,0
2cb67e64b4,aam dogs going die somebody doesnt save,negative,0,1,0
c094f4e322,gs gents season,neutral,0,0,1
4a06159fcc,yep,neutral,0,0,1
f906f39210,great day work kids disappointment roof decal,neutral,0,0,1
53b213be68,feeling extremally ill,negative,0,1,0
8039a75bcb,respect travis clark gone,negative,0,1,0
bcec89dc94,twitter suck,negative,0,1,0
c63250a74a,thing living always undeveloped pictures future,neutral,0,0,1
af053b89f1,know see people love country could get closer,positive,1,0,0
c3bd43392b,work 5 thanks ppl getting freakin starbucks peace ppls,neutral,0,0,1
a6d3f0acb3,realized fantastic nerdfriends longer live rochester,neutral,0,0,1
e19bdff99d,like 20 bucks 10 shots kind camera,neutral,0,0,1
f3b0e2db98,twenty20 cricket beer sunshine good well apart beer cause im tablets,positive,1,0,0
e2eee6e05a,says los page doesnt exist,neutral,0,0,1
dbd1b3b11b,well get hitched get,neutral,0,0,1
333b617776,fun,positive,1,0,0
eff6700d43,hates,negative,0,1,0
9885b51658,cant wait leave work,neutral,0,0,1
d5458903ed,tired af,negative,0,1,0
641a337e0f,cant wait 4 real bed,positive,1,0,0
44d04f39c4,goodmorning,positive,1,0,0
fe5de15d7b,dirty,negative,0,1,0
d4a6a44063,lovee,positive,1,0,0
b16f8d5de4,chillin,positive,1,0,0
8519bcc3f1,freaky,negative,0,1,0
63975d7559,feel like tweeting reason,negative,0,1,0
f661ccf1f0,pity,negative,0,1,0
9316504b1a,feeling enthused,positive,1,0,0
753afb695b,yesssssssssss rocket moon going warped,neutral,0,0,1
be704e725a,flu,negative,0,1,0
d056c086ec,burning tongue ton soup,neutral,0,0,1
2ae74adf30,weathers ugh something like asthma,negative,0,1,0
602d75fc3c,pre made jelly bradie,neutral,0,0,1
46bd376e77,problems,negative,0,1,0
d073fa9b62,kind miss certain someone already never get see,neutral,0,0,1
195157e55e,needing make new video,neutral,0,0,1
d5fdf430d2,hey peter thanks follow many sydney pastors tweet shame bris pastors twitter behind,neutral,0,0,1
43441faed9,good,positive,1,0,0
7a0f49dddd,exciting,positive,1,0,0
ceee072314,goodhappy mothers day,positive,1,0,0
7e6a3ccd3a,excited,positive,1,0,0
c0e51679bf,love,positive,1,0,0
1a447d48e7,wants cool,positive,1,0,0
f178273088,trying buy new biblebut arent samewhy dogs chew,neutral,0,0,1
e90e9dc157,3wordsaftersex never started,negative,0,1,0
b9f3b0da84,kicking back home,neutral,0,0,1
9e05410237,hates,negative,0,1,0
f7637933f3,summaas coming,positive,1,0,0
b427429bdc,job hunting yay,neutral,0,0,1
51373f5fde,slept till 1102 shooting new vid today,neutral,0,0,1
57a839c100,sean watching house thousand corpes,negative,0,1,0
264d6e1837,moving nesbitt,neutral,0,0,1
d70a4f91db,love,positive,1,0,0
f25acf806f,sweet,positive,1,0,0
d925742d1d,haha always 2daytrip friend ive times thats know basic japanese,neutral,0,0,1
ab936e4839,pride,positive,1,0,0
a3695ee1c8,hacked,negative,0,1,0
643be70c16,watched terminator 2 cried one movie makes cry reason arnie dies,negative,0,1,0
64d299c2b2,even listen susans green policies,neutral,0,0,1
10aad33680,always catch away computer,neutral,0,0,1
135c46a94c,good hurt,positive,1,0,0
00bf1b4448,want yal shoulve gone rm,neutral,0,0,1
e44c767e08,joke,positive,1,0,0
3a3d4dcf4a,ack course im person think knows tha,neutral,0,0,1
bb8d6194fa,give contact person makes cheesecakes,neutral,0,0,1
40b153dc2c,counteract frustrating discouraging,neutral,0,0,1
0dc469bbc8,hate sick,negative,0,1,0
88cc9c6a5d,thank goodness starbucks iced coffeei feeling sluggish today think awful la weather,neutral,0,0,1
d8514244b8,wiped,negative,0,1,0
41137cb6a6,hit wall,negative,0,1,0
957efc19e8,hopefully,positive,1,0,0
d55bb1a2f7,grrh,negative,0,1,0
9aaad5a01b,love knw gna cut stuff tv,neutral,0,0,1
8363dce30a,memorizing first 18 lines general prologue canterbury tales ughhh,neutral,0,0,1
a415ab31ba,hate working nights cos im really able enjoy gorgeous weather asleep,negative,0,1,0
5c5522b7b7,fabulous interracial woot,positive,1,0,0
ed3a7393b7,got day painting,neutral,0,0,1
1466d41c7d,yep 14 days whoop,neutral,0,0,1
2ecac00b52,would perfect,positive,1,0,0
103ea43074,yeah agree btw check linuxoutlaws,neutral,0,0,1
4c8767e3ee,glad,positive,1,0,0
847d69da87,amazing,positive,1,0,0
22cc1e2195,following keep updated latest dance scene event,neutral,0,0,1
0be4d30912,date,neutral,0,0,1
77eb2db1c6,best part,positive,1,0,0
819056fab6,im feeling weak tired,negative,0,1,0
2f5076a65a,10th 2 months,neutral,0,0,1
e1567b34aa,foolish,negative,0,1,0
6b43eedde4,hope,positive,1,0,0
698b6e5aef,want tuna salmon sashimi bc rolls dragon eye,neutral,0,0,1
c994907abb,absolutely ruled,positive,1,0,0
941fc6d22b,getting dizzy going lower original raise please dont think less,negative,0,1,0
4197b721a2,couldnt respond cuz maxed,negative,0,1,0
458744ff40,gots sniffles,neutral,0,0,1
abc7fb10df,honeymoon good life,neutral,0,0,1
7702791c8a,really put pic guess,neutral,0,0,1
9012a7d74e,cough drops taste grossblaaaqhhh,negative,0,1,0
695f5d2d11,cant stream videos phone,neutral,0,0,1
4ca3acc003,pain,negative,0,1,0
69938f9083,sunday runday outta bed onto road,neutral,0,0,1
ccfd4e92f3,loving sunday,positive,1,0,0
32d476c0f3,look awesome heels yet afraid,neutral,0,0,1
b0156e8928,feel like havent talked really really long time,negative,0,1,0
e8f3f93649,cause im hearing guys,neutral,0,0,1
3d61914294,get terminal kill 9 really force quit,neutral,0,0,1
8b986675c8,great,positive,1,0,0
da9b0c9767,spell best,positive,1,0,0
75faa739d4,internal fuse either poop might get spare loft although might job 2 people,neutral,0,0,1
b08c76d7d0,sad,negative,0,1,0
1ebeec2fbf,waves make ok,positive,1,0,0
943b44d2f1,shamed,negative,0,1,0
9c98d7c979,life good,positive,1,0,0
40b149d273,poor girl,negative,0,1,0
b0b8511fbd,friend uses logic must admit like itbut dont mac,neutral,0,0,1
76855e474a,crashed,negative,0,1,0
66bba7de03,thanks pointing crucial problems taken care c,positive,1,0,0
a650b02d11,name,positive,1,0,0
c4c731f0bc,omfg,negative,0,1,0
543ff66eeb,fun,positive,1,0,0
96c0771dda,lol yeah well applies grocery store,neutral,0,0,1
14ecdac86a,grats aaron christine,neutral,0,0,1
234a562dd9,love,positive,1,0,0
6d924430ec,1 evr brngs starbux,neutral,0,0,1
f9d6d29a13,stuck traffic,neutral,0,0,1
3dbae74fcd,want go vp one willing come,neutral,0,0,1
5dbf3ceae2,like hr shirts,positive,1,0,0
59bc3dd186,beautiful,positive,1,0,0
d0e3994fac,cannot waste parents money nt fair,negative,0,1,0
1a41807abb,nice,positive,1,0,0
aa371d19d2,err get timthumb whats url,neutral,0,0,1
063506c9c0,still half math worksheet science wb pages worksheet english go feels sniffle dry eyes coming along,neutral,0,0,1
edb893a0fe,kay planted garden last week ive got check,neutral,0,0,1
2426b87d1a,huge mitch fan,positive,1,0,0
4fa1f73931,thats ok accept slave role wish command hahah,neutral,0,0,1
b4e61f5683,tired,negative,0,1,0
c88238fa1e,expense could without moment,neutral,0,0,1
eb4da39f39,expensive,negative,0,1,0
355148845d,unfortunately,negative,0,1,0
9099b71c78,dont want apply jobs,neutral,0,0,1
dbe55d814b,rubbish,negative,0,1,0
9b5acf25d6,woke upbusy busy busy 2daybake bbyshower cupcakes jays bday cake bleach hair see boo,neutral,0,0,1
074f5c204c,cant really say much none set stone im planning charity concert cystic fibrosis,neutral,0,0,1
3033ac62e5,life changing redhead got away,neutral,0,0,1
f2a331b8c4,major cramples,negative,0,1,0
8aea1b6b25,b super,positive,1,0,0
b056ec3a6f,hey yall waiting final edits cover sombodys baby cant wait inpu,neutral,0,0,1
ab40c924fe,good,positive,1,0,0
bb5bc0bf04,tired,negative,0,1,0
95f908a1d1,saw costa st pancras didnt much time drink next time ill try,neutral,0,0,1
4a139ed15e,wrong size,negative,0,1,0
f52f31eaab,mcflyy finaly chance came kill mwahaha ha cool ha,neutral,0,0,1
1abc302eb4,bad,negative,0,1,0
1b6676addf,unsurprised,negative,0,1,0
a850c32e0c,need nap take 4 trains,neutral,0,0,1
95c725edb6,im absolutely exhausted,negative,0,1,0
3abe2b51bb,pen jam cleared click,neutral,0,0,1
718fadb8ce,cute,positive,1,0,0
62ca37ae4d,sense,positive,1,0,0
b27a378c7e,gaaay,neutral,0,0,1
2d7948652a,love,positive,1,0,0
40b7185d99,early mondaygreat rainy mondaynot great,negative,0,1,0
cd871fe708,wonders end,negative,0,1,0
29ff04c591,oh beautiful,positive,1,0,0
6f150a8a03,better getting mad using floor,neutral,0,0,1
b0fc9f4b10,forgot,negative,0,1,0
01da8bfce5,good,positive,1,0,0
0633a06f19,made laugh sorry grets,neutral,0,0,1
90acb2fd3c,gooooooood night cant believe tomoroo cancelled still gonna giid night gni cant beat,neutral,0,0,1
5c39fade50,today way stressful,negative,0,1,0
ffd1493f11,gah,negative,0,1,0
dca0ee3946,yeah actually went room didnt look counter,neutral,0,0,1
14393f569c,happy,positive,1,0,0
75bdc96a1e,take away,neutral,0,0,1
6666449e3f,happy mothers day,positive,1,0,0
fda9fd304f,hope,positive,1,0,0
986844b62e,ill go movies,neutral,0,0,1
498947d194,post later comp,neutral,0,0,1
7b46dad07f,awww wish,positive,1,0,0
e4b6c9a295,wanna,positive,1,0,0
e773dda8d3,diet working great,positive,1,0,0
643d07a1e6,omg,negative,0,1,0
d66c40fbde,love,positive,1,0,0
fa48e8734d,gimme wanna try soulja boy tell em live live,neutral,0,0,1
984c53d87d,youre welcome course,positive,1,0,0
d25a8b5b1d,may,positive,1,0,0
2db64de360,whew,positive,1,0,0
f1f286e4b9,ugh im crying writing rant tumblr,negative,0,1,0
ae01b6389d,even better,negative,0,1,0
8a3e49fe3f,absolutely loved,positive,1,0,0
78944eda15,fun,positive,1,0,0
fe95e39fdc,anyone yucky new throwback pepsi mountain dew yet plan keeping around drinking,negative,0,1,0
c999fc1166,getting sick ugh im losing voice,negative,0,1,0
5189c47d63,make gums hurt,negative,0,1,0
ca4b9c7919,finally got sleep needed,positive,1,0,0
3c4450a88d,heading south i95 jacked mess around sr 234,neutral,0,0,1
7b1cba35d6,wud im work srry,neutral,0,0,1
7b14195270,got leavers dress,neutral,0,0,1
b00a8dae14,know u aint done wrong,positive,1,0,0
577b7b7901,died,negative,0,1,0
289c30c52f,lunch,positive,1,0,0
810ec6583b,ne doesnt want work,negative,0,1,0
3c0e24b99e,new design portfolio finally online still needs tweaking details ok,neutral,0,0,1
1bec50dd54,e crazy,positive,1,0,0
b58106c8bd,sad,negative,0,1,0
82b06ce64c,h thank,positive,1,0,0
c584919516,hopefully,positive,1,0,0
c58dce817e,mmm athletic,neutral,0,0,1
02aacdcb65,missing,negative,0,1,0
ac7b11c254,playing monopoly jr lil one cheating isnt much fun person absolutely idea,neutral,0,0,1
17d5232511,fail,negative,0,1,0
ebc61dfde4,super great flick though,positive,1,0,0
5af1620dfb,website gave virus,negative,0,1,0
a60aef7c1b,sarcy,negative,0,1,0
bc3b235742,skip school way often im rather proud actually,positive,1,0,0
e8d6e59aed,liking style alice,positive,1,0,0
d83a9addd3,guys use camera angles make look like 200 people building,neutral,0,0,1
a72a0324aa,love,positive,1,0,0
d4d8573ccf,got paint hair,neutral,0,0,1
46046a95ac,e hope,positive,1,0,0
85a1bc359b,super duper excited,positive,1,0,0
2539862087,crazy,positive,1,0,0
6633333a4e,hurt,negative,0,1,0
4d50cb6a38,dropped,negative,0,1,0
31c29a0cd3,nobody loves twitter,negative,0,1,0
a5b07eff7a,finn except dropped break hes got ding side least wasnt screen,neutral,0,0,1
33a7b1e26b,good,positive,1,0,0
07bdcb63db,funny,positive,1,0,0
483c22f7ea,nasty,negative,0,1,0
cb85a84b31,switch something else,neutral,0,0,1
0144e85a19,ahh amazing love david archuleta,positive,1,0,0
6b9a05f26a,getttin ready,neutral,0,0,1
f14f087215,dont think vote anymore,negative,0,1,0
802b60189a,bother,negative,0,1,0
3a6737e375,dont panic hehe fine email,neutral,0,0,1
0f10f0cf94,iiight thanks,positive,1,0,0
13e4b7ad5c,constructivist learning theory anybody oh wait theres always wikipedia right,neutral,0,0,1
58fc1eeef3,epic,positive,1,0,0
b5a14e7716,yes lol,neutral,0,0,1
b4721d9e0a,breathe ok,neutral,0,0,1
e8c92bbe40,love,positive,1,0,0
5e447212d2,stupid,negative,0,1,0
8cfba7dce3,good morning yes 557am,neutral,0,0,1
70f3331efa,baby cardinal fallen nest dont want get attacked mom bird dont want dog get bird,neutral,0,0,1
dfcead7761,miss,negative,0,1,0
24ab931403,kmf going smoothly far free stuff always plus,positive,1,0,0
6aeadeb717,hoping,positive,1,0,0
077ee7b7ff,oh means wont able get pwned shottie weekend,neutral,0,0,1
a1fbab13ef,dont really offer service webgraphic designers desktop publishers thought maybe could help,neutral,0,0,1
26f88e69dd,sunny day going stonehenge parents,neutral,0,0,1
f0be9dbc01,miss,negative,0,1,0
a349c2dbcd,west one day hubs take one theres actually missions cruise want go music,neutral,0,0,1
4cbf95b4e2,oh hope miller better day,positive,1,0,0
de6c361eb8,bummer,negative,0,1,0
5a0032ce5a,youre superstar doesnt mean,neutral,0,0,1
10b2a14840,watching hgtv 236am lol wtf must love home decor,neutral,0,0,1
f2d4ffc67f,bed eating chocolates 2 super parties yay playing new camera could amazing photographer,neutral,0,0,1
5567458202,yeah keep mid section,neutral,0,0,1
a490706bc1,everything ok except install crashed end safari crashes every cmdq,neutral,0,0,1
d6be102997,omg book soo funny,positive,1,0,0
e7c1bc550d,hope u lovely time away,positive,1,0,0
fbaace1664,ds amazin,positive,1,0,0
1cac1ee0ef,heyy watching simpson shezza paula,neutral,0,0,1
7fa3e5eb1a,hi add shannen,neutral,0,0,1
1b28b66cf5,im jealous,negative,0,1,0
24939264fe,hey twitter im back online,neutral,0,0,1
0eb504f6ec,love providence,positive,1,0,0
77325a1b7e,happened day wearing necklace made white spot chest,neutral,0,0,1
e232412ae5,never touched drop,neutral,0,0,1
9502f46624,college graduate,neutral,0,0,1
f89f5dff7b,hate,negative,0,1,0
50d8ef7214,crazy day today feeling going way tomorrow enjoy couple days though,neutral,0,0,1
312cd9c009,pretty tired nice full day,positive,1,0,0
0c89ab7ac0,like,positive,1,0,0
f733d25c52,thanx much,positive,1,0,0
79b2115dc0,gone 6 tea bags call obbsessed say thirsty,neutral,0,0,1
3da077e314,molecule sackiroth,neutral,0,0,1
4a18982475,perfect,positive,1,0,0
59f9c4df12,feeling like today hopefully,neutral,0,0,1
ddbce5f751,may 4th wit,positive,1,0,0
63147b35cb,wah sad,neutral,0,0,1
bcf9c1c1ce,sad,negative,0,1,0
105d1e102e,thanks one hit,positive,1,0,0
d02b3284fd,time tscc,neutral,0,0,1
6974f1f38b,great time,positive,1,0,0
7a11c3cdd5,whole earth festival,neutral,0,0,1
5ddd7cb53a,check funny movie,positive,1,0,0
f15fb4679e,lost owm tryinh find matter o2,neutral,0,0,1
3292f9bf6a,worth,positive,1,0,0
39e274d8ea,happy,positive,1,0,0
e3c06febb9,woo,positive,1,0,0
80d44a3aa2,beautiful,positive,1,0,0
c91e758d31,broke bottle probably focus work instead thinking songgoeswrongs,neutral,0,0,1
c4747b8afc,whoa man great one went heaven 5 seconds u know lah pls shhh lol sorry u werent,neutral,0,0,1
f1db7b8366,car car hospital nxt 7 days gotta go pick loaner car b4 6 bein without wheels 4 7day set back heavy,neutral,0,0,1
